osm_key,osm_type,osm_id,name,latitude,longitude,amenity,cuisine,operator,brand,tags_json
node/535632571,node,535632571,Sunny,56.9507006,24.2173383,restaurant,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""120G"", ""addr:postcode"": ""LV-1021"", ""addr:street"": ""Dzelzavas iela"", ""amenity"": ""restaurant"", ""name"": ""Sunny"", ""ref:LV:addr"": ""105676707""}"
node/538367784,node,538367784,,56.8747461,24.1197171,cafe,,,,"{""addr:city"": ""Baloži"", ""addr:country"": ""LV"", ""addr:district"": ""Ķekavas novads"", ""addr:housenumber"": ""1"", ""addr:postcode"": ""LV-2112"", ""addr:street"": ""Purva iela"", ""amenity"": ""cafe"", ""ref:LV:addr"": ""103007046""}"
node/554166273,node,554166273,Čili Pizza,56.9417596,24.2061719,restaurant,pizza,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:floor"": ""1"", ""addr:housenumber"": ""20A"", ""addr:postcode"": ""LV-1021"", ""addr:street"": ""Andreja Saharova iela"", ""amenity"": ""restaurant"", ""check_date"": ""2025-02-19"", ""cuisine"": ""pizza"", ""level"": ""0"", ""name"": ""Čili Pizza"", ""opening_hours"": ""Mo-Su 10:00-22:00"", ""phone"": ""+37127875317"", ""ref:LV:addr"": ""103476726"", ""website"": ""https://cilipizza.lv/"", ""website:menu"": ""https://cilipizza.lv/wp-content/uploads/2025/10/cili-pizza-web_2025-bez-akcijas.pdf""}"
node/569925823,node,569925823,Hesburger,56.9486966,24.1080503,fast_food,burger,Hesburger,Hesburger,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""3"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Šķūņu iela"", ""amenity"": ""fast_food"", ""brand"": ""Hesburger"", ""brand:wikidata"": ""Q1276832"", ""brand:wikipedia"": ""lv:Hesburger"", ""cuisine"": ""burger"", ""indoor_seating"": ""yes"", ""name"": ""Hesburger"", ""opening_hours"": ""Mo-Th 09:00-23:00; Fr 09:00-08:00; Sa 10:00-07:00; Su 10:00-22:00"", ""operator"": ""Hesburger"", ""outdoor_seating"": ""no"", ""ref:LV:addr"": ""101828297"", ""takeaway"": ""yes""}"
node/571467868,node,571467868,Sale&Pepe,56.9491178,24.1113454,restaurant,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""12/14"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Gleznotāju iela"", ""amenity"": ""restaurant"", ""check_date"": ""2024-07-18"", ""name"": ""Sale&Pepe"", ""ref:LV:addr"": ""101890517""}"
node/649358718,node,649358718,Ghetto Pietura,56.9682191,24.1800895,cafe,burger,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""37"", ""addr:postcode"": ""LV-1084"", ""addr:street"": ""Raunas iela"", ""amenity"": ""cafe"", ""cuisine"": ""burger"", ""name"": ""Ghetto Pietura"", ""ref:LV:addr"": ""101975392""}"
node/662224023,node,662224023,Hesburger,56.9260496,24.0389137,fast_food,burger,,Hesburger,"{""addr:city"": ""Mārupe"", ""addr:country"": ""LV"", ""addr:district"": ""Mārupes novads"", ""addr:housenumber"": ""1A"", ""addr:postcode"": ""LV-2167"", ""addr:street"": ""Upesgrīvas iela"", ""air_conditioning"": ""yes"", ""amenity"": ""fast_food"", ""brand"": ""Hesburger"", ""brand:wikidata"": ""Q1276832"", ""brand:wikipedia"": ""en:Hesburger"", ""check_date"": ""2025-11-03"", ""check_date:smoking"": ""2025-11-03"", ""cuisine"": ""burger"", ""indoor_seating"": ""yes"", ""internet_access"": ""wlan"", ""name"": ""Hesburger"", ""opening_hours"": ""Mo-Fr 09:00-22:00; Sa,Su 09:00-22:00"", ""outdoor_seating"": ""no"", ""ref:LV:addr"": ""106024104"", ""smoking"": ""no"", ""takeaway"": ""yes""}"
node/687049872,node,687049872,Pietura,56.9617664,24.1225944,cafe,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""67"", ""addr:postcode"": ""LV-1013"", ""addr:street"": ""Krišjāņa Valdemāra iela"", ""amenity"": ""cafe"", ""name"": ""Pietura"", ""ref:LV:addr"": ""101132342""}"
node/722731957,node,722731957,,56.9604687,24.1307074,fast_food,pizza,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""85"", ""addr:postcode"": ""LV-1001"", ""addr:street"": ""Brīvības iela"", ""amenity"": ""fast_food"", ""cuisine"": ""pizza"", ""ref:LV:addr"": ""101126121""}"
node/740794932,node,740794932,,56.9480466,24.1956069,cafe,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""69"", ""addr:postcode"": ""LV-1082"", ""addr:street"": ""Augusta Deglava iela"", ""amenity"": ""cafe"", ""ref:LV:addr"": ""101125273""}"
node/771460554,node,771460554,Black Buffalo,56.9491245,24.1020938,restaurant,pizza,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""14"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Miesnieku iela"", ""amenity"": ""restaurant"", ""cuisine"": ""pizza"", ""name"": ""Black Buffalo"", ""ref:LV:addr"": ""101953422""}"
node/828827550,node,828827550,Pie kamīna,56.9430498,24.2845978,cafe,,,,"{""addr:city"": ""Ulbroka"", ""addr:country"": ""LV"", ""addr:district"": ""Ropažu novads"", ""addr:housenumber"": ""1"", ""addr:postcode"": ""LV-2130"", ""addr:street"": ""Institūta iela"", ""addr:subdistrict"": ""Stopiņu pagasts"", ""amenity"": ""cafe"", ""check_date"": ""2025-01-26"", ""name"": ""Pie kamīna"", ""opening_hours"": ""11:00-21:00"", ""phone"": ""+371 24 824 142"", ""ref:LV:addr"": ""101316190""}"
node/846549887,node,846549887,Picu darbnīca,56.9535225,24.1293342,fast_food,pizza,,Picu darbnīca,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""44"", ""addr:postcode"": ""LV-1011"", ""addr:street"": ""Ģertrūdes iela"", ""amenity"": ""fast_food"", ""brand"": ""Picu darbnīca"", ""changing_table"": ""no"", ""check_date"": ""2025-09-17"", ""check_date:opening_hours"": ""2025-04-27"", ""cuisine"": ""pizza"", ""drive_through"": ""no"", ""name"": ""Picu darbnīca"", ""opening_hours"": ""Mo-Th 10:00-21:00; Fr-Sa 10:00-23:00; Su 10:00-21:00"", ""phone"": ""+37120767888"", ""ref:LV:addr"": ""101111230"", ""website"": ""https://www.picudarbnica.lv/""}"
node/886748934,node,886748934,Brēmenes Muzikanti Krogs,56.9478063,24.1100271,restaurant,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""22"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Skārņu iela"", ""amenity"": ""restaurant"", ""name"": ""Brēmenes Muzikanti Krogs"", ""opening_hours"": ""11:30-23"", ""phone"": ""+37125538391"", ""ref:LV:addr"": ""101991776""}"
node/908084080,node,908084080,Trinat,56.9694497,24.0138893,restaurant,local,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""92A"", ""addr:postcode"": ""LV-1069"", ""addr:street"": ""Kurzemes prospekts"", ""amenity"": ""restaurant"", ""cuisine"": ""local"", ""email"": ""siatrinat@gmail.com"", ""name"": ""Trinat"", ""opening_hours"": ""Mo-Su 11:00-22:00"", ""phone"": ""29740898"", ""ref:LV:addr"": ""103362147"", ""website"": ""https://trinat.lv/""}"
node/908084090,node,908084090,,56.9710065,24.0313196,restaurant,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""28"", ""addr:postcode"": ""LV-1067"", ""addr:street"": ""Kleistu iela"", ""amenity"": ""restaurant"", ""ref:LV:addr"": ""101913372""}"
node/908149990,node,908149990,Zem spārna,56.9814064,24.151498,restaurant,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""8"", ""addr:postcode"": ""LV-1026"", ""addr:street"": ""Tēraudlietuves iela"", ""amenity"": ""restaurant"", ""name"": ""Zem spārna"", ""ref:LV:addr"": ""102005176""}"
node/908150011,node,908150011,,56.980733,24.1518173,cafe,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""5"", ""addr:postcode"": ""LV-1026"", ""addr:street"": ""Tēraudlietuves iela"", ""amenity"": ""cafe"", ""ref:LV:addr"": ""106692645""}"
node/914621654,node,914621654,Montekristo,56.9561084,24.1252929,cafe,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""27"", ""addr:postcode"": ""LV-1011"", ""addr:street"": ""Ģertrūdes iela"", ""amenity"": ""cafe"", ""check_date"": ""2026-03-11"", ""name"": ""Montekristo"", ""opening_hours"": ""Mo-Fr 08:00-20:00; Sa 10:00-20:00; Su 11:00-18:00"", ""ref:LV:addr"": ""101111327""}"
node/928749157,node,928749157,strEAT Riga,56.9545069,24.1333641,fast_food,asian;burger;fries;pancake,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""54"", ""addr:postcode"": ""LV-1011"", ""addr:street"": ""Aleksandra Čaka iela"", ""amenity"": ""fast_food"", ""check_date"": ""2025-07-30"", ""cuisine"": ""asian;burger;fries;pancake"", ""drive_through"": ""no"", ""email"": ""info@streatriga.lv"", ""indoor_seating"": ""yes"", ""name"": ""strEAT Riga"", ""opening_hours"": ""Mo-Sa 12:00-21:00; Su 12:00-20:00"", ""outdoor_seating"": ""no"", ""phone"": ""+371 20013001"", ""ref:LV:addr"": ""101113201"", ""website"": ""https://streatriga.lv/""}"
node/929068004,node,929068004,Lūša miltu darbnīca,56.955495,24.1352235,cafe,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""68"", ""addr:postcode"": ""LV-1011"", ""addr:street"": ""Aleksandra Čaka iela"", ""amenity"": ""cafe"", ""check_date"": ""2025-10-30"", ""indoor_seating"": ""yes"", ""name"": ""Lūša miltu darbnīca"", ""opening_hours"": ""Mo-Fr 07:30-20:00; Sa 10:00-18:00; Su off"", ""outdoor_seating"": ""no"", ""ref:LV:addr"": ""101113283"", ""toilets"": ""yes"", ""toilets:fee"": ""no""}"
node/945930379,node,945930379,Mīļā,56.9662518,24.1824197,cafe,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""41B"", ""addr:postcode"": ""LV-1084"", ""addr:street"": ""Ieriķu iela"", ""amenity"": ""cafe"", ""indoor_seating"": ""yes"", ""name"": ""Mīļā"", ""outdoor_seating"": ""yes"", ""ref:LV:addr"": ""103409423""}"
node/1016838106,node,1016838106,,56.9375149,24.1004592,cafe,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""25A"", ""addr:postcode"": ""LV-1004"", ""addr:street"": ""Mūkusalas iela"", ""amenity"": ""cafe"", ""ref:LV:addr"": ""105980038"", ""wheelchair"": ""no""}"
node/1016838211,node,1016838211,,56.9347295,24.100997,cafe,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""7"", ""addr:postcode"": ""LV-1004"", ""addr:street"": ""Dēļu iela"", ""amenity"": ""cafe"", ""ref:LV:addr"": ""106133836"", ""wheelchair"": ""no""}"
node/1040724526,node,1040724526,Pop-up Stūris,56.9602392,24.1091616,restaurant,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""11"", ""addr:postcode"": ""LV-1010"", ""addr:street"": ""Strēlnieku iela"", ""amenity"": ""restaurant"", ""check_date:opening_hours"": ""2023-03-06"", ""drive_through"": ""no"", ""email"": ""pop.up.sturis@gmail.com"", ""name"": ""Pop-up Stūris"", ""opening_hours"": ""Mo-Th 12:00-22:00; Fr 12:00-23:00; Sa 14:00-23:00"", ""outdoor_seating"": ""yes"", ""phone"": ""+37120222103"", ""ref:LV:addr"": ""101140157"", ""takeaway"": ""yes"", ""website"": ""https://www.facebook.com/p/St%C5%ABris-61578958572061/""}"
node/1056515727,node,1056515727,Hesburger,56.9058272,24.1907457,fast_food,burger,,Hesburger,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""357"", ""addr:postcode"": ""LV-1063"", ""addr:street"": ""Latgales iela"", ""amenity"": ""fast_food"", ""brand"": ""Hesburger"", ""brand:wikidata"": ""Q1276832"", ""brand:wikipedia"": ""en:Hesburger"", ""cuisine"": ""burger"", ""name"": ""Hesburger"", ""ref:LV:addr"": ""101943686"", ""takeaway"": ""yes""}"
node/1086534018,node,1086534018,,56.9839536,24.1349018,restaurant,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""17A"", ""addr:postcode"": ""LV-1005"", ""addr:street"": ""Duntes iela"", ""amenity"": ""restaurant"", ""ref:LV:addr"": ""105046054""}"
node/1100541811,node,1100541811,Kafejnīca,56.9536083,24.2210896,restaurant,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""117"", ""addr:postcode"": ""LV-1021"", ""addr:street"": ""Dzelzavas iela"", ""amenity"": ""restaurant"", ""name"": ""Kafejnīca"", ""ref:LV:addr"": ""105457088""}"
node/1160802917,node,1160802917,Mednis,56.9613775,24.1077261,cafe,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""5"", ""addr:postcode"": ""LV-1010"", ""addr:street"": ""Dzirnavu iela"", ""amenity"": ""cafe"", ""indoor_seating"": ""yes"", ""name"": ""Mednis"", ""outdoor_seating"": ""no"", ""ref:LV:addr"": ""101137640""}"
node/1166261293,node,1166261293,Apšeron,56.9592798,24.100542,restaurant,italian,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""7"", ""addr:postcode"": ""LV-1010"", ""addr:street"": ""Elizabetes iela"", ""amenity"": ""restaurant"", ""cuisine"": ""italian"", ""name"": ""Apšeron"", ""ref:LV:addr"": ""101137794""}"
node/1188274344,node,1188274344,Vairāk saules,56.9543067,24.0376016,restaurant,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""1A"", ""addr:postcode"": ""LV-1067"", ""addr:street"": ""Kurzemes prospekts"", ""amenity"": ""restaurant"", ""check_date"": ""2025-02-07"", ""delivery"": ""yes"", ""indoor_seating"": ""yes"", ""name"": ""Vairāk saules"", ""opening_hours"": ""Mo-Su 10:00-22:00"", ""outdoor_seating"": ""yes"", ""ref:LV:addr"": ""101921716"", ""smoking"": ""no"", ""takeaway"": ""yes""}"
node/1199080551,node,1199080551,Grīvas krogs,57.0387759,24.087945,restaurant,regional,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""16"", ""addr:postcode"": ""LV-1015"", ""addr:street"": ""Atlantijas iela"", ""amenity"": ""restaurant"", ""cuisine"": ""regional"", ""name"": ""Grīvas krogs"", ""opening_hours"": ""Mo 12:00-18:00; Tu-Th 12:00-21:00; Fr-Sa 12:00-22:00"", ""ref:LV:addr"": ""101816684""}"
node/1199080592,node,1199080592,Nika,57.0355378,24.1184216,restaurant,caucasian,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""267"", ""addr:postcode"": ""LV-1015"", ""addr:street"": ""Jaunciema gatve"", ""amenity"": ""restaurant"", ""cuisine"": ""caucasian"", ""internet_access"": ""no"", ""name"": ""Nika"", ""opening_hours"": ""Mo-Su 12:00-22:00"", ""ref:LV:addr"": ""103408815"", ""smoking"": ""yes""}"
node/1199317715,node,1199317715,Dūmu krogs,56.870758,24.2715767,restaurant,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""58"", ""addr:postcode"": ""LV-1063"", ""addr:street"": ""Mārsila iela"", ""amenity"": ""restaurant"", ""check_date"": ""2025-09-13"", ""name"": ""Dūmu krogs"", ""opening_hours"": ""11:00-21:00"", ""ref:LV:addr"": ""103715030""}"
node/1199317721,node,1199317721,Visdari,56.8707355,24.2747988,restaurant,,,,"{""addr:city"": ""Rumbula"", ""addr:country"": ""LV"", ""addr:district"": ""Ropažu novads"", ""addr:housenumber"": ""509"", ""addr:postcode"": ""LV-2121"", ""addr:street"": ""Latgales iela"", ""addr:subdistrict"": ""Stopiņu pagasts"", ""amenity"": ""restaurant"", ""name"": ""Visdari"", ""ref:LV:addr"": ""102796075""}"
node/1199492627,node,1199492627,Nice!,56.9611756,24.1408794,fast_food,asian,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""95A"", ""addr:postcode"": ""LV-1012"", ""addr:street"": ""Krišjāņa Barona iela"", ""amenity"": ""fast_food"", ""cuisine"": ""asian"", ""drive_through"": ""no"", ""name"": ""Nice!"", ""opening_hours"": ""Mo-Su,PH 10:00-19:30"", ""ref:LV:addr"": ""101844648""}"
node/1199532613,node,1199532613,Bilera,57.0784523,24.1104179,restaurant,international,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""10"", ""addr:postcode"": ""LV-1030"", ""addr:street"": ""Pludmales iela"", ""amenity"": ""restaurant"", ""cuisine"": ""international"", ""name"": ""Bilera"", ""ref:LV:addr"": ""103413134""}"
node/1199532614,node,1199532614,Saules mednieks,57.0815776,24.1090088,restaurant,international,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""20"", ""addr:postcode"": ""LV-1030"", ""addr:street"": ""Pludmales iela"", ""amenity"": ""restaurant"", ""cuisine"": ""international"", ""diet:vegetarian"": ""no"", ""name"": ""Saules mednieks"", ""ref:LV:addr"": ""101967641""}"
node/1211126967,node,1211126967,Dvīņi,56.9602509,24.1240724,cafe,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""6"", ""addr:postcode"": ""LV-1010"", ""addr:street"": ""Bruņinieku iela"", ""amenity"": ""cafe"", ""check_date"": ""2023-10-21"", ""name"": ""Dvīņi"", ""ref:LV:addr"": ""101129625""}"
node/1212802215,node,1212802215,Jazz Sushi Bar,56.9598315,24.1027839,cafe,sushi,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""5"", ""addr:postcode"": ""LV-1010"", ""addr:street"": ""Rūpniecības iela"", ""amenity"": ""cafe"", ""cuisine"": ""sushi"", ""name"": ""Jazz Sushi Bar"", ""ref:LV:addr"": ""101982478"", ""website"": ""https://sushiservice.lv""}"
node/1215235873,node,1215235873,Mazā Luna,56.9592539,24.100972,cafe,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""9"", ""addr:postcode"": ""LV-1010"", ""addr:street"": ""Elizabetes iela"", ""amenity"": ""cafe"", ""name"": ""Mazā Luna"", ""ref:LV:addr"": ""101137800""}"
node/1215236092,node,1215236092,Shōyu,56.9622057,24.1004793,restaurant,japanese,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""20"", ""addr:postcode"": ""LV-1010"", ""addr:street"": ""Ausekļa iela"", ""amenity"": ""restaurant"", ""cuisine"": ""japanese"", ""name"": ""Shōyu"", ""ref:LV:addr"": ""101858360"", ""website"": ""https://www.shoyu.lv/""}"
node/1215416515,node,1215416515,,56.9704991,24.1515137,restaurant,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""191"", ""addr:postcode"": ""LV-1012"", ""addr:street"": ""Brīvības iela"", ""amenity"": ""restaurant"", ""ref:LV:addr"": ""101126652""}"
node/1215416536,node,1215416536,Café 1919,56.9710662,24.1604952,cafe,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""214"", ""addr:postcode"": ""LV-1039"", ""addr:street"": ""Brīvības gatve"", ""amenity"": ""cafe"", ""name"": ""Café 1919"", ""ref:LV:addr"": ""101128182"", ""wheelchair"": ""no""}"
node/1215416998,node,1215416998,23 kitchen,56.9741825,24.1381874,restaurant,sushi,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""30"", ""addr:postcode"": ""LV-1013"", ""addr:street"": ""Hospitāļu iela"", ""amenity"": ""restaurant"", ""cuisine"": ""sushi"", ""name"": ""23 kitchen"", ""opening_hours"": ""We 13:00-21:00; Th 12:00-21:00; Fr,Sa 12:00-22:00; Su 12:00-21:00"", ""ref:LV:addr"": ""101893588"", ""source"": ""Rīgas ĢeoMetrs, 29.02.2012""}"
node/1216775086,node,1216775086,A.l.l. Cappuccino,56.9614321,24.1016653,cafe,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""13"", ""addr:postcode"": ""LV-1010"", ""addr:street"": ""Vīlandes iela"", ""amenity"": ""cafe"", ""name"": ""A.l.l. Cappuccino"", ""ref:LV:addr"": ""102023563""}"
node/1225295534,node,1225295534,Da Roberta,56.9547538,24.1342744,restaurant,italian,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""58"", ""addr:postcode"": ""LV-1011"", ""addr:street"": ""Aleksandra Čaka iela"", ""amenity"": ""restaurant"", ""check_date"": ""2025-08-25"", ""cuisine"": ""italian"", ""indoor_seating"": ""yes"", ""name"": ""Da Roberta"", ""opening_hours"": ""Mo-Sa 11:30-21:00"", ""outdoor_seating"": ""yes"", ""phone"": ""+371 25 714 001"", ""ref:LV:addr"": ""101113226""}"
node/1294724329,node,1294724329,Plov_Station,56.9421368,24.0622342,fast_food,,"SIA ""Plov Station""",,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""41"", ""addr:postcode"": ""LV-1083"", ""addr:street"": ""Kalnciema iela"", ""amenity"": ""fast_food"", ""check_date"": ""2025-11-13"", ""check_date:opening_hours"": ""2025-11-13"", ""name"": ""Plov_Station"", ""opening_hours"": ""Mo-Sa 12:00-21:00; Su 12:00-18:00"", ""operator"": ""SIA \""Plov Station\"""", ""ref:LV:addr"": ""101133682""}"
node/1295521973,node,1295521973,Food and Beverages,56.9488062,24.0896158,restaurant,European,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""15"", ""addr:postcode"": ""LV-1048"", ""addr:street"": ""Balasta dambis"", ""amenity"": ""restaurant"", ""cuisine"": ""European"", ""description"": ""Ground floor"", ""name"": ""Food and Beverages"", ""opening_hours"": ""Mo-Fr 08:00-15:00"", ""ref:LV:addr"": ""101818622"", ""takeaway"": ""yes""}"
