osm_key,osm_type,osm_id,name,latitude,longitude,office,building,operator,brand,addr_street,addr_housenumber,addr_city,source,tags_json
node/1752044450,node,1752044450,MapRiga,56.9411127,24.1790925,company,,,,Pildas iela,16B,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""16B"", ""addr:postcode"": ""LV-1035"", ""addr:street"": ""Pildas iela"", ""name"": ""MapRiga"", ""office"": ""company"", ""ref:LV:addr"": ""105457377""}"
node/1759868241,node,1759868241,Latvijas Republikas Ekonomikas ministrija,56.957879,24.1225291,government,,,,Brīvības iela,55,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""55"", ""addr:postcode"": ""LV-1010"", ""addr:street"": ""Brīvības iela"", ""name"": ""Latvijas Republikas Ekonomikas ministrija"", ""name:en"": ""Ministry of Economy"", ""name:lv"": ""Latvijas Republikas Ekonomikas ministrija"", ""office"": ""government"", ""ref:LV:addr"": ""101125972"", ""wikidata"": ""Q6866808""}"
node/1825364334,node,1825364334,Norvēģijas vēstniecība,56.9499681,24.1092201,diplomatic,,,,Zirgu iela,14,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""14"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Zirgu iela"", ""country"": ""NO"", ""diplomatic"": ""embassy"", ""embassy"": ""yes"", ""name"": ""Norvēģijas vēstniecība"", ""name:be"": ""Амбасада Нарвегіі"", ""name:en"": ""Norway embassy"", ""name:fr"": ""Ambassade de Norvège"", ""name:lv"": ""Norvēģijas vēstniecība"", ""name:ru"": ""Посольство Норвегии"", ""office"": ""diplomatic"", ""ref:LV:addr"": ""104583324"", ""target"": ""LV""}"
node/1825397643,node,1825397643,Zviedrijas vēstniecība,56.9569175,24.110644,diplomatic,,,,Jura Alunāna iela,7,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""7"", ""addr:postcode"": ""LV-1010"", ""addr:street"": ""Jura Alunāna iela"", ""country"": ""SE"", ""diplomatic"": ""embassy"", ""embassy"": ""yes"", ""name"": ""Zviedrijas vēstniecība"", ""name:en"": ""Embassy of Sweden"", ""name:fr"": ""Ambassade de Suède"", ""name:lv"": ""Zviedrijas vēstniecība"", ""name:ru"": ""Посольство Швеции"", ""name:sv"": ""Sveriges ambassad"", ""office"": ""diplomatic"", ""ref:LV:addr"": ""101905365"", ""source"": ""Rīgas ĢeoMetrs, 29.02.2012; swedenabroad.com"", ""target"": ""LV""}"
node/1825397821,node,1825397821,Baltkrievijas vēstniecība,56.9414021,24.1245563,diplomatic,,,,Jēzusbaznīcas iela,12,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""12"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Jēzusbaznīcas iela"", ""country"": ""BY"", ""diplomatic"": ""embassy"", ""embassy"": ""yes"", ""name"": ""Baltkrievijas vēstniecība"", ""name:be"": ""пасольства Беларусі"", ""name:de"": ""Botschaft von Belarus"", ""name:en"": ""Embassy of Belarus"", ""name:lt"": ""Baltarusijos ambasada"", ""name:lv"": ""Baltkrievijas vēstniecība"", ""name:pl"": ""Ambasada Białorusi"", ""name:ru"": ""Посольство Беларуси"", ""office"": ""diplomatic"", ""ref:LV:addr"": ""101903868"", ""source"": ""Bing"", ""target"": ""LV""}"
node/1849712220,node,1849712220,"Baltcom TV, SIA",56.9041396,24.1918833,telecommunication,,,,Latgales iela,322S,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""322S"", ""addr:postcode"": ""LV-1063"", ""addr:street"": ""Latgales iela"", ""name"": ""Baltcom TV, SIA"", ""office"": ""telecommunication"", ""ref:LV:addr"": ""106828032""}"
node/1871566999,node,1871566999,Moldovas Republikas vēstniecība,56.9508095,24.1106868,diplomatic,,,,Zigfrīda Annas Meierovica bulvāris,14,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""14"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Zigfrīda Annas Meierovica bulvāris"", ""country"": ""MD"", ""diplomatic"": ""embassy"", ""embassy"": ""yes"", ""name"": ""Moldovas Republikas vēstniecība"", ""name:be"": ""Амбасада Малдовы"", ""name:lv"": ""Moldovas Republikas vēstniecība"", ""office"": ""diplomatic"", ""ref:LV:addr"": ""101819183"", ""target"": ""LV""}"
node/1913385885,node,1913385885,Apdrošināšana,56.9631222,24.1359017,insurance,,,,Brīvības iela,117,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""117"", ""addr:postcode"": ""LV-1001"", ""addr:street"": ""Brīvības iela"", ""name"": ""Apdrošināšana"", ""office"": ""insurance"", ""opening_hours"": ""Mo-Fr 09:30-17:00"", ""ref:LV:addr"": ""101126283"", ""shop"": ""insurance"", ""wheelchair"": ""no""}"
node/1913385944,node,1913385944,Rumānijas Goda konsulāts,56.9611146,24.1323827,diplomatic,,,,Brīvības iela,97,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""97"", ""addr:postcode"": ""LV-1001"", ""addr:street"": ""Brīvības iela"", ""consulate"": ""honorary_consul"", ""country"": ""RO"", ""diplomatic"": ""consulate"", ""name"": ""Rumānijas Goda konsulāts"", ""name:en"": ""Honorary Consulate of Romania"", ""name:fr"": ""Consulat honoraire de Roumanie à Riga"", ""name:lv"": ""Rumānijas Goda konsulāts"", ""name:ro"": ""Consulatul Onorific al României la Riga"", ""office"": ""diplomatic"", ""ref:LV:addr"": ""101126187"", ""target"": ""LV""}"
node/1930510263,node,1930510263,,56.9765576,24.1767938,vacant,,"SIA ""Oregano""",,Brīvības gatve,231 k-1,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""231 k-1"", ""addr:postcode"": ""LV-1006"", ""addr:street"": ""Brīvības gatve"", ""office"": ""vacant"", ""operator"": ""SIA \""Oregano\"""", ""ref:LV:addr"": ""101822567""}"
node/1937653115,node,1937653115,Turcijas vēstniecība,56.9561644,24.1118538,diplomatic,,,,Andreja Pumpura iela,2,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""2"", ""addr:postcode"": ""LV-1010"", ""addr:street"": ""Andreja Pumpura iela"", ""contact:email"": ""embassy.riga@mfa.gov.tr"", ""contact:fax"": ""+371 67 320 334"", ""contact:phone"": ""+371 67 821 600"", ""contact:website"": ""https://riga-be.mfa.gov.tr/"", ""country"": ""TR"", ""diplomatic"": ""embassy"", ""embassy"": ""yes"", ""name"": ""Turcijas vēstniecība"", ""name:en"": ""Embassy of Turkey"", ""name:fr"": ""Ambassade de Turquie"", ""name:lt"": ""Turkijos ambasada"", ""name:lv"": ""Turcijas vēstniecība"", ""name:ru"": ""Посольство Турции"", ""name:tr"": ""Türkiye Büyükelçiliği"", ""office"": ""diplomatic"", ""official_name:tr"": ""Türkiye Cumhuriyeti Riga Büyükelçiliği"", ""ref:LV:addr"": ""101853214"", ""target"": ""LV"", ""wikidata"": ""Q107251434""}"
node/1990843570,node,1990843570,Rīgas reģiona pārvaldes kriminālpolicijas pārvalde,56.9824761,24.1536762,yes,,,,Gaujas iela,15 k-1,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""15 k-1"", ""addr:postcode"": ""LV-1026"", ""addr:street"": ""Gaujas iela"", ""name"": ""Rīgas reģiona pārvaldes kriminālpolicijas pārvalde"", ""office"": ""yes"", ""ref:LV:addr"": ""105669420""}"
node/1990843571,node,1990843571,Rīgas reģiona pārvaldes kārtības policijas pārvalde,56.9824432,24.1537091,yes,,,,Gaujas iela,15 k-1,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""15 k-1"", ""addr:postcode"": ""LV-1026"", ""addr:street"": ""Gaujas iela"", ""name"": ""Rīgas reģiona pārvaldes kārtības policijas pārvalde"", ""office"": ""yes"", ""ref:LV:addr"": ""105669420""}"
node/2036578676,node,2036578676,Zabbix,56.9761286,24.1655309,company,,,,Gustava Zemgala gatve,74,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:floor"": ""7"", ""addr:housenumber"": ""74"", ""addr:postcode"": ""LV-1039"", ""addr:street"": ""Gustava Zemgala gatve"", ""addr:unit"": ""A"", ""contact:website"": ""https://www.zabbix.com/"", ""level"": ""7"", ""name"": ""Zabbix"", ""office"": ""company"", ""ref:LV:addr"": ""101979808""}"
node/2064167033,node,2064167033,Baltic Jet Aircompany,56.9204871,23.9835962,company,,,,Biroju iela,8,"Lidosta ""Rīga""",osm_overpass,"{""addr:city"": ""Lidosta \""Rīga\"""", ""addr:country"": ""LV"", ""addr:district"": ""Mārupes novads"", ""addr:housenumber"": ""8"", ""addr:postcode"": ""LV-1053"", ""addr:street"": ""Biroju iela"", ""addr:subdistrict"": ""Mārupes pagasts"", ""name"": ""Baltic Jet Aircompany"", ""office"": ""company"", ""ref:LV:addr"": ""107013634""}"
node/2095771565,node,2095771565,SIA Telemarket,56.9673527,24.1442021,company,,,,Brīvības iela,155 k-6,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""155 k-6"", ""addr:postcode"": ""LV-1012"", ""addr:street"": ""Brīvības iela"", ""contact:website"": ""https://telemarketing.lv/kontakti/"", ""name"": ""SIA Telemarket"", ""office"": ""company"", ""ref:LV:addr"": ""106626891""}"
node/2173719863,node,2173719863,"Albert Berner, SIA",56.9000896,24.0413137,company,,,,Liliju iela,20,Mārupe,osm_overpass,"{""addr:city"": ""Mārupe"", ""addr:country"": ""LV"", ""addr:district"": ""Mārupes novads"", ""addr:housenumber"": ""20"", ""addr:postcode"": ""LV-2167"", ""addr:street"": ""Liliju iela"", ""check_date"": ""2025-10-13"", ""email"": ""info@berner.lv"", ""fax"": ""+ 371 6 7840008"", ""name"": ""Albert Berner, SIA"", ""office"": ""company"", ""phone"": ""+ 371 6 7840005"", ""ref:LV:addr"": ""105226360"", ""website"": ""www.berner.lv""}"
node/2173730767,node,2173730767,"FUDEKS, SIA",56.900375,24.0412738,company,,,,Liliju iela,20,Mārupe,osm_overpass,"{""addr:city"": ""Mārupe"", ""addr:country"": ""LV"", ""addr:district"": ""Mārupes novads"", ""addr:housenumber"": ""20"", ""addr:postcode"": ""LV-2167"", ""addr:street"": ""Liliju iela"", ""check_date"": ""2025-10-13"", ""name"": ""FUDEKS, SIA"", ""office"": ""company"", ""ref:LV:addr"": ""105226360""}"
node/2191784739,node,2191784739,BTSC,56.9356098,24.099753,yes,,,,Dēļu iela,8,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""8"", ""addr:postcode"": ""LV-1004"", ""addr:street"": ""Dēļu iela"", ""name"": ""BTSC"", ""office"": ""yes"", ""ref:LV:addr"": ""106679564""}"
node/2191784743,node,2191784743,ruukki,56.9358427,24.1014879,company,,,,Dēļu iela,4,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""4"", ""addr:postcode"": ""LV-1004"", ""addr:street"": ""Dēļu iela"", ""name"": ""ruukki"", ""office"": ""company"", ""ref:LV:addr"": ""106679548""}"
node/2263245677,node,2263245677,Nacionālo bruņoto spēku Atlases un rezerves personāla uzskaites centrs,56.9865586,24.1918346,yes,,,,Krustabaznīcas iela,9,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""9"", ""addr:postcode"": ""LV-1006"", ""addr:street"": ""Krustabaznīcas iela"", ""name"": ""Nacionālo bruņoto spēku Atlases un rezerves personāla uzskaites centrs"", ""office"": ""yes"", ""ref:LV:addr"": ""101845264""}"
node/2361386830,node,2361386830,Terra Topo,56.9376027,24.1776998,company,,,,Piedrujas iela,11,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:door"": ""201"", ""addr:housenumber"": ""11"", ""addr:postcode"": ""LV-1073"", ""addr:street"": ""Piedrujas iela"", ""description"": ""surveying"", ""name"": ""Terra Topo"", ""office"": ""company"", ""ref:LV:addr"": ""101964724""}"
node/2471296617,node,2471296617,Gemius Latvia,56.9508171,24.1342182,company,,,,Ģertrūdes iela,66,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""66"", ""addr:postcode"": ""LV-1009"", ""addr:street"": ""Ģertrūdes iela"", ""name"": ""Gemius Latvia"", ""office"": ""company"", ""phone"": ""+371 67279814"", ""ref:LV:addr"": ""101117032""}"
node/2473161793,node,2473161793,"SIA ""LogicPark""",56.886124,24.0567494,company,,,,Zeltrītu iela,22,Mārupe,osm_overpass,"{""addr:city"": ""Mārupe"", ""addr:country"": ""LV"", ""addr:district"": ""Mārupes novads"", ""addr:housenumber"": ""22"", ""addr:postcode"": ""LV-2167"", ""addr:street"": ""Zeltrītu iela"", ""name"": ""SIA \""LogicPark\"""", ""office"": ""company"", ""ref:LV:addr"": ""104682547""}"
node/2473166821,node,2473166821,protech,56.9331817,24.2370665,company,,,,Noliktavu iela,7,Dreiliņi,osm_overpass,"{""addr:city"": ""Dreiliņi"", ""addr:country"": ""LV"", ""addr:district"": ""Ropažu novads"", ""addr:housenumber"": ""7"", ""addr:postcode"": ""LV-2130"", ""addr:street"": ""Noliktavu iela"", ""addr:subdistrict"": ""Stopiņu pagasts"", ""name"": ""protech"", ""office"": ""company"", ""ref:LV:addr"": ""105671714""}"
node/2555288409,node,2555288409,A. Zariņa Zīmogu Fabrika,56.9601343,24.1354303,company,,,,Tērbatas iela,85,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""85"", ""addr:postcode"": ""LV-1001"", ""addr:street"": ""Tērbatas iela"", ""name"": ""A. Zariņa Zīmogu Fabrika"", ""office"": ""company"", ""opening_hours"": ""Mo-Fr 09:00-18:00"", ""phone"": ""+371 67222350"", ""ref:LV:addr"": ""102005762"", ""website"": ""https://www.zzf.lv""}"
node/2555289514,node,2555289514,Designers 5,56.960071,24.1353085,designer,,,,Tērbatas iela,85,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""85"", ""addr:postcode"": ""LV-1001"", ""addr:street"": ""Tērbatas iela"", ""name"": ""Designers 5"", ""office"": ""designer"", ""opening_hours"": ""Mo-Fr 12:00-18:00"", ""ref:LV:addr"": ""102005762"", ""website"": ""https://www.designers5.com/""}"
node/2560983591,node,2560983591,PMLP 4. nodaļa,56.943799,24.1406625,government,,,,Daugavpils iela,31,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""31"", ""addr:postcode"": ""LV-1003"", ""addr:street"": ""Daugavpils iela"", ""alt_name"": ""Pilsonības un migrācijas lietu pārvalde"", ""name"": ""PMLP 4. nodaļa"", ""office"": ""government"", ""ref:LV:addr"": ""101875705""}"
node/2569519224,node,2569519224,LLC “APV POLIMĒRS“,56.8718909,23.9523564,company,,,,Loka ceļš,56,Jaunmārupe,osm_overpass,"{""addr:city"": ""Jaunmārupe"", ""addr:country"": ""LV"", ""addr:district"": ""Mārupes novads"", ""addr:housenumber"": ""56"", ""addr:postcode"": ""LV-2166"", ""addr:street"": ""Loka ceļš"", ""addr:subdistrict"": ""Mārupes pagasts"", ""email"": ""info@polimers.lv"", ""fax"": ""+ 371 67602553"", ""name"": ""LLC “APV POLIMĒRS“"", ""office"": ""company"", ""phone"": ""+ 371 67602154"", ""ref:LV:addr"": ""105538653""}"
node/2702219328,node,2702219328,Lenek SIA,56.8900929,24.2310913,yes,,,,Latgales iela,449,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""449"", ""addr:postcode"": ""LV-1063"", ""addr:street"": ""Latgales iela"", ""name"": ""Lenek SIA"", ""office"": ""yes"", ""ref:LV:addr"": ""101944204""}"
node/2703724377,node,2703724377,Izsoļu nams Konstanta,56.9520886,24.1281483,company,,,,Aleksandra Čaka iela,35,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""35"", ""addr:postcode"": ""LV-1011"", ""addr:street"": ""Aleksandra Čaka iela"", ""fax"": ""+371 67288307"", ""name"": ""Izsoļu nams Konstanta"", ""office"": ""company"", ""phone"": ""+371 29163304"", ""ref:LV:addr"": ""101108433""}"
node/2724363040,node,2724363040,DzĪKS „Zolitūde“,56.9623061,24.0113876,association,,,,Dammes iela,17,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:door"": ""18"", ""addr:housenumber"": ""17"", ""addr:postcode"": ""LV-1069"", ""addr:street"": ""Dammes iela"", ""name"": ""DzĪKS „Zolitūde“"", ""office"": ""association"", ""official_name"": ""Bezpeļņas organizācija dzīvokļu īpašnieku kooperatīvā sabiedrība „Zolitūde“"", ""phone"": ""+371 67412665"", ""ref:LV:addr"": ""101872355""}"
node/2786904171,node,2786904171,Nacionālais veselības dienests,56.9671015,24.1409425,government,,,,Cēsu iela,31 k-3,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""31 k-3"", ""addr:postcode"": ""LV-1012"", ""addr:street"": ""Cēsu iela"", ""name"": ""Nacionālais veselības dienests"", ""office"": ""government"", ""opening_hours"": ""Mo-Th 08:30-17:00; Fr 08:30-15:00"", ""ref:LV:addr"": ""105769516""}"
node/2786904176,node,2786904176,csc telecom,56.9672557,24.1413216,yes,,,,Cēsu iela,31 k-3,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""31 k-3"", ""addr:postcode"": ""LV-1012"", ""addr:street"": ""Cēsu iela"", ""check_date"": ""2025-11-09"", ""name"": ""csc telecom"", ""office"": ""yes"", ""ref:LV:addr"": ""105769516"", ""website"": ""https://csc.lv/""}"
node/2820185270,node,2820185270,Kanādas vēstniecība,56.9575114,24.1212357,diplomatic,,,,Baznīcas iela,20/22,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""20/22"", ""addr:postcode"": ""LV-1010"", ""addr:street"": ""Baznīcas iela"", ""country"": ""CA"", ""diplomatic"": ""embassy"", ""embassy"": ""yes"", ""level"": ""6"", ""name"": ""Kanādas vēstniecība"", ""name:en"": ""Embassy of Canada"", ""name:fr"": ""Ambassade du Canada"", ""name:lv"": ""Kanādas vēstniecība"", ""office"": ""diplomatic"", ""phone"": ""+371 678 13945"", ""ref:LV:addr"": ""103843122"", ""target"": ""LV"", ""website"": ""https://www.international.gc.ca/country-pays/latvia-lettonie/index.aspx"", ""wikidata"": ""Q65262114""}"
node/2820185273,node,2820185273,Hansaworld,56.9577604,24.1209627,yes,,,,Baznīcas iela,31,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""31"", ""addr:postcode"": ""LV-1010"", ""addr:street"": ""Baznīcas iela"", ""name"": ""Hansaworld"", ""office"": ""yes"", ""ref:LV:addr"": ""101819778""}"
node/2820185280,node,2820185280,Konkurences padome,56.9578967,24.1225881,government,,,,Brīvības iela,55,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""55"", ""addr:postcode"": ""LV-1010"", ""addr:street"": ""Brīvības iela"", ""name"": ""Konkurences padome"", ""office"": ""government"", ""ref:LV:addr"": ""101125972""}"
node/2820185281,node,2820185281,Latvijas darba devēju konfederācija,56.9572447,24.1201073,association,,,,Baznīcas iela,25,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""25"", ""addr:postcode"": ""LV-1010"", ""addr:street"": ""Baznīcas iela"", ""name"": ""Latvijas darba devēju konfederācija"", ""office"": ""association"", ""ref:LV:addr"": ""101819737""}"
node/2820185282,node,2820185282,Latvijas komponistu savienība,56.9587469,24.1226732,yes,,,,Baznīcas iela,37,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""37"", ""addr:postcode"": ""LV-1010"", ""addr:street"": ""Baznīcas iela"", ""name"": ""Latvijas komponistu savienība"", ""office"": ""yes"", ""ref:LV:addr"": ""101819825""}"
node/2820185283,node,2820185283,Latvijas republikas tiesībsargs,56.9572501,24.1201218,government,,,,Baznīcas iela,25,Rīga,osm_overpass,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""25"", ""addr:postcode"": ""LV-1010"", ""addr:street"": ""Baznīcas iela"", ""government"": ""lawyer"", ""name"": ""Latvijas republikas tiesībsargs"", ""office"": ""government"", ""ref:LV:addr"": ""101819737""}"
