osm_key,osm_type,osm_id,name,latitude,longitude,shop,amenity,leisure,operator,brand,tags_json
node/9178376758,node,9178376758,Lidl,56.9751187,24.1743797,supermarket,,,,Lidl,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""254"", ""addr:postcode"": ""LV-1039"", ""addr:street"": ""Brīvības gatve"", ""brand"": ""Lidl"", ""brand:wikidata"": ""Q151954"", ""brand:wikipedia"": ""en:Lidl"", ""check_date"": ""2025-08-22"", ""contact:facebook"": ""https://www.facebook.com/lidllatvija"", ""contact:instagram"": ""https://www.instagram.com/lidllatvija"", ""contact:linkedin"": ""https://www.linkedin.com/company/lidl-latvija"", ""diet:halal"": ""no"", ""diet:kosher"": ""no"", ""name"": ""Lidl"", ""opening_hours"": ""Mo-Sa 07:30-22:00; Sa 08:00-22:00"", ""payment:mastercard"": ""yes"", ""payment:visa"": ""yes"", ""ref:LV:addr"": ""101128406"", ""shop"": ""supermarket"", ""website"": ""https://www.lidl.lv""}"
node/9178962043,node,9178962043,Lidl,56.9325469,24.1966823,supermarket,,,,Lidl,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""113A"", ""addr:postcode"": ""LV-1082"", ""addr:street"": ""Lubānas iela"", ""brand"": ""Lidl"", ""brand:wikidata"": ""Q151954"", ""brand:wikipedia"": ""en:Lidl"", ""check_date"": ""2025-10-31"", ""contact:facebook"": ""https://www.facebook.com/lidllatvija"", ""contact:instagram"": ""https://www.instagram.com/lidllatvija"", ""contact:linkedin"": ""https://www.linkedin.com/company/lidl-latvija"", ""diet:halal"": ""no"", ""name"": ""Lidl"", ""opening_hours"": ""Mo-Sa 07:30-22:00; Su 08:00-22:00"", ""payment:mastercard"": ""yes"", ""payment:visa"": ""yes"", ""ref:LV:addr"": ""101933417"", ""shop"": ""supermarket"", ""website"": ""https://www.lidl.lv"", ""wheelchair"": ""yes""}"
node/9325129833,node,9325129833,Lidl,56.9061378,24.0934977,supermarket,,,,Lidl,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""39A"", ""addr:postcode"": ""LV-1058"", ""addr:street"": ""Valdeķu iela"", ""brand"": ""Lidl"", ""brand:wikidata"": ""Q151954"", ""brand:wikipedia"": ""en:Lidl"", ""contact:facebook"": ""https://www.facebook.com/lidllatvija"", ""contact:instagram"": ""https://www.instagram.com/lidllatvija"", ""contact:linkedin"": ""https://www.linkedin.com/company/lidl-latvija"", ""name"": ""Lidl"", ""opening_hours"": ""Mo-Su 07:00-23:00"", ""payment:mastercard"": ""yes"", ""payment:visa"": ""yes"", ""ref:LV:addr"": ""105881836"", ""shop"": ""supermarket"", ""website"": ""https://www.lidl.lv""}"
node/9360211514,node,9360211514,Rimi Mini,56.9619983,24.1474653,supermarket,,,Rimi Baltic,Rimi,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""136"", ""addr:postcode"": ""LV-1012"", ""addr:street"": ""Aleksandra Čaka iela"", ""brand"": ""Rimi"", ""brand:wikidata"": ""Q3741108"", ""brand:wikipedia"": ""en:Rimi Baltic"", ""check_date"": ""2025-08-12"", ""check_date:opening_hours"": ""2025-08-12"", ""name"": ""Rimi Mini"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""operator"": ""Rimi Baltic"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""ref:LV:addr"": ""101113636"", ""shop"": ""supermarket""}"
node/9420264720,node,9420264720,Mego,57.034168,24.0485521,supermarket,,,,Mego,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""13"", ""addr:postcode"": ""LV-1016"", ""addr:street"": ""Gobas iela"", ""brand"": ""Mego"", ""brand:wikidata"": ""Q16363314"", ""brand:wikipedia"": ""lv:Mego"", ""name"": ""Mego"", ""opening_hours"": ""Mo-Su 07:00-24:00"", ""ref:LV:addr"": ""101832393"", ""shop"": ""supermarket""}"
node/9440955286,node,9440955286,Rimi Mini,56.9659642,24.0523775,supermarket,,,,Rimi,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""11A"", ""addr:postcode"": ""LV-1055"", ""addr:street"": ""Vaidelotes iela"", ""branch"": ""Mini"", ""brand"": ""Rimi"", ""brand:wikidata"": ""Q3741108"", ""brand:wikipedia"": ""en:Rimi Baltic"", ""email"": ""info.lv@rimibaltic.com"", ""name"": ""Rimi Mini"", ""name:lv"": ""Rimi Mini"", ""name:ru"": ""Рими Мини"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""phone"": ""+371 25684005"", ""ref:LV:addr"": ""101833321"", ""shop"": ""supermarket"", ""website"": ""https://www.rimi.lv/"", ""wheelchair"": ""yes""}"
node/9459761390,node,9459761390,Mego,57.0316013,24.1110968,supermarket,,,,Mego,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""26"", ""addr:postcode"": ""LV-1015"", ""addr:street"": ""Augusta Dombrovska iela"", ""brand"": ""Mego"", ""brand:wikidata"": ""Q16363314"", ""brand:wikipedia"": ""lv:Mego"", ""check_date"": ""2025-05-19"", ""name"": ""Mego"", ""opening_hours"": ""Mo-Sa 08:00-22:00"", ""ref:LV:addr"": ""105810085"", ""shop"": ""supermarket""}"
node/9661089017,node,9661089017,Maxima X,56.9385509,24.1406044,supermarket,,,Maxima Latvija,Maxima,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""118"", ""addr:postcode"": ""LV-1003"", ""addr:street"": ""Latgales iela"", ""brand"": ""Maxima"", ""brand:wikidata"": ""Q1881222"", ""brand:wikipedia"": ""en:Maxima Group"", ""check_date"": ""2025-01-19"", ""level"": ""0"", ""name"": ""Maxima X"", ""opening_hours"": ""Mo-Fr 08:00-22:00; Sa-Su 08:00-21:00"", ""operator"": ""Maxima Latvija"", ""ref:LV:addr"": ""102614967"", ""shop"": ""supermarket""}"
node/9706987919,node,9706987919,Maxima X,56.9761376,24.1449521,supermarket,,,Maxima Latvija,Maxima,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""90"", ""addr:postcode"": ""LV-1013"", ""addr:street"": ""Miera iela"", ""brand"": ""Maxima"", ""brand:wikidata"": ""Q1881222"", ""brand:wikipedia"": ""en:Maxima Group"", ""name"": ""Maxima X"", ""operator"": ""Maxima Latvija"", ""ref:LV:addr"": ""101953318"", ""shop"": ""supermarket""}"
node/9720042056,node,9720042056,Maxima X,56.942317,24.132342,supermarket,,,Maxima Latvija,Maxima,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""19"", ""addr:postcode"": ""LV-1003"", ""addr:street"": ""Firsa Sadovņikova iela"", ""brand"": ""Maxima"", ""brand:wikidata"": ""Q1881222"", ""brand:wikipedia"": ""en:Maxima Group"", ""check_date"": ""2025-12-29"", ""diet:halal"": ""no"", ""diet:kosher"": ""no"", ""name"": ""Maxima X"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""operator"": ""Maxima Latvija"", ""payment:cash"": ""yes"", ""payment:coins"": ""yes"", ""payment:credit_cards"": ""yes"", ""phone"": ""+37180002020"", ""ref:LV:addr"": ""101887961"", ""shop"": ""supermarket"", ""website"": ""https://www.maxima.lv"", ""wheelchair"": ""no""}"
node/9749401289,node,9749401289,Top!,56.9008097,24.0858094,supermarket,,,Top!,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""16 k-4"", ""addr:postcode"": ""LV-1058"", ""addr:street"": ""Ozolciema iela"", ""branch"": ""Mini"", ""check_date"": ""2022-11-10"", ""name"": ""Top!"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""operator"": ""Top!"", ""ref:LV:addr"": ""103416574"", ""shop"": ""supermarket""}"
node/9826393107,node,9826393107,Lidl,56.9596481,24.1850281,supermarket,,,,Lidl,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""31"", ""addr:postcode"": ""LV-1084"", ""addr:street"": ""Stirnu iela"", ""brand"": ""Lidl"", ""brand:wikidata"": ""Q151954"", ""brand:wikipedia"": ""en:Lidl"", ""check_date:opening_hours"": ""2025-09-27"", ""contact:facebook"": ""https://www.facebook.com/lidllatvija"", ""contact:instagram"": ""https://www.instagram.com/lidllatvija"", ""contact:linkedin"": ""https://www.linkedin.com/company/lidl-latvija"", ""name"": ""Lidl"", ""opening_hours"": ""Mo-Sa 07:30-22:00; Su 08:00-22:00"", ""payment:mastercard"": ""yes"", ""payment:visa"": ""yes"", ""ref:LV:addr"": ""101998998"", ""shop"": ""supermarket"", ""website"": ""https://www.lidl.lv""}"
node/9839117666,node,9839117666,Narvesen,56.9668293,24.133891,supermarket,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""45 k-1"", ""addr:postcode"": ""LV-1013"", ""addr:street"": ""Miera iela"", ""name"": ""Narvesen"", ""ref:LV:addr"": ""101952968"", ""shop"": ""supermarket""}"
node/9839117672,node,9839117672,Gurmi,56.9611502,24.130047,supermarket,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""10"", ""addr:postcode"": ""LV-1001"", ""addr:street"": ""Miera iela"", ""name"": ""Gurmi"", ""opening_hours"": ""Mo-Fr 08:00-22:00; Sa-Su 09:00-22:00"", ""payment:cash"": ""yes"", ""payment:debit_cards"": ""yes"", ""ref:LV:addr"": ""102657411"", ""shop"": ""supermarket""}"
node/9868826081,node,9868826081,Mego,56.9835992,24.1703323,supermarket,,,,Mego,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""4"", ""addr:postcode"": ""LV-1026"", ""addr:street"": ""Čiekurkalna 4. šķērslīnija"", ""brand"": ""Mego"", ""brand:wikidata"": ""Q16363314"", ""brand:wikipedia"": ""lv:Mego"", ""check_date"": ""2025-09-10"", ""internet_access"": ""no"", ""name"": ""Mego"", ""opening_hours"": ""Mo-Su 07:00-24:00,08:00-22:00"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""ref:LV:addr"": ""101829098"", ""shop"": ""supermarket"", ""website"": ""https://mego.lv""}"
node/10118165494,node,10118165494,Maxima X,56.9538065,24.1539573,supermarket,,,Maxima Latvija,Maxima,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""7"", ""addr:postcode"": ""LV-1009"", ""addr:street"": ""Augusta Deglava iela"", ""brand"": ""Maxima"", ""brand:wikidata"": ""Q1881222"", ""brand:wikipedia"": ""en:Maxima Group"", ""check_date"": ""2026-01-28"", ""name"": ""Maxima X"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""operator"": ""Maxima Latvija"", ""ref:LV:addr"": ""101114203"", ""shop"": ""supermarket""}"
node/10538989224,node,10538989224,Rimi Mini,56.9502773,24.1475137,supermarket,,,Rimi,Rimi,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:floor"": ""1"", ""addr:housenumber"": ""33"", ""addr:postcode"": ""LV-1009"", ""addr:street"": ""Valmieras iela"", ""branch"": ""Valmieras iela"", ""brand"": ""Rimi"", ""brand:wikidata"": ""Q3741108"", ""check_date"": ""2025-07-27"", ""level"": ""0"", ""name"": ""Rimi Mini"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""operator"": ""Rimi"", ""payment:cash"": ""yes"", ""payment:cash:machine"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""phone"": ""+37122314788"", ""ref:LV:addr"": ""106774394"", ""shop"": ""supermarket"", ""wheelchair"": ""yes""}"
node/10596294409,node,10596294409,Mego,57.0277978,24.1056038,supermarket,,,,Mego,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""5"", ""addr:postcode"": ""LV-1015"", ""addr:street"": ""Vecmīlgrāvja iela"", ""brand"": ""Mego"", ""brand:wikidata"": ""Q16363314"", ""check_date"": ""2023-01-30"", ""level"": ""0"", ""name"": ""Mego"", ""ref:LV:addr"": ""102019057"", ""shop"": ""supermarket""}"
node/10860250796,node,10860250796,Fix price,56.9959431,24.1256518,supermarket,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""6A"", ""addr:postcode"": ""LV-1005"", ""addr:street"": ""Sarkandaugavas iela"", ""check_date"": ""2025-05-25"", ""name"": ""Fix price"", ""opening_hours"": ""09:00-21:00"", ""ref:LV:addr"": ""101985491"", ""shop"": ""supermarket"", ""wheelchair"": ""yes""}"
node/10965296105,node,10965296105,Lavandas,56.9583663,24.1082421,supermarket,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""25"", ""addr:postcode"": ""LV-1010"", ""addr:street"": ""Elizabetes iela"", ""check_date"": ""2024-03-03"", ""name"": ""Lavandas"", ""opening_hours"": ""Mo-Fr 10:00-19:00; Sa 11:00-16:00"", ""ref:LV:addr"": ""101130900"", ""shop"": ""supermarket""}"
node/11925288404,node,11925288404,Fix Price,56.945406,24.2089964,supermarket,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""30"", ""addr:postcode"": ""LV-1021"", ""addr:street"": ""Andreja Saharova iela"", ""check_date"": ""2025-02-19"", ""name"": ""Fix Price"", ""ref:LV:addr"": ""102940555"", ""shop"": ""supermarket""}"
node/11943034054,node,11943034054,Maxima XX,56.9635053,24.1670442,supermarket,,,Maxima Latvija,Maxima,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""6A"", ""addr:postcode"": ""LV-1084"", ""addr:street"": ""Dzelzavas iela"", ""brand"": ""Maxima"", ""brand:wikidata"": ""Q1881222"", ""brand:wikipedia"": ""en:Maxima Group"", ""check_date"": ""2026-03-25"", ""name"": ""Maxima XX"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""operator"": ""Maxima Latvija"", ""ref:LV:addr"": ""103970944"", ""shop"": ""supermarket"", ""website"": ""https://maxima.lv/""}"
node/11943059134,node,11943059134,Maxima X,56.9415503,24.1960905,supermarket,,,Maxima Latvija,Maxima,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""24A"", ""addr:postcode"": ""LV-1082"", ""addr:street"": ""Ilūkstes iela"", ""brand"": ""Maxima"", ""brand:wikidata"": ""Q1881222"", ""brand:wikipedia"": ""en:Maxima Group"", ""check_date"": ""2023-01-25"", ""name"": ""Maxima X"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""operator"": ""Maxima Latvija"", ""phone"": ""67 137 567"", ""ref:LV:addr"": ""105490986"", ""shop"": ""supermarket"", ""website"": ""https://maxima.lv/""}"
node/11943059684,node,11943059684,Mego,56.9371585,24.2041819,supermarket,,,,Mego,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""14"", ""addr:postcode"": ""LV-1021"", ""addr:street"": ""Andreja Saharova iela"", ""brand"": ""Mego"", ""brand:wikidata"": ""Q16363314"", ""brand:wikipedia"": ""lv:Mego"", ""name"": ""Mego"", ""name:lv"": ""Mego"", ""name:ru"": ""Мего"", ""opening_hours"": ""Mo-Su 00:00-24:00"", ""ref:LV:addr"": ""101814994"", ""shop"": ""supermarket""}"
node/11943060699,node,11943060699,Maxima X,56.9122066,24.1767326,supermarket,,,Maxima Latvija,Maxima,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""256A"", ""addr:postcode"": ""LV-1063"", ""addr:street"": ""Latgales iela"", ""brand"": ""Maxima"", ""brand:wikidata"": ""Q1881222"", ""brand:wikipedia"": ""en:Maxima Group"", ""check_date"": ""2022-11-10"", ""name"": ""Maxima X"", ""opening_hours"": ""08:00-22:00"", ""operator"": ""Maxima Latvija"", ""ref:LV:addr"": ""106356644"", ""shop"": ""supermarket"", ""website"": ""https://maxima.lv/""}"
node/11943062967,node,11943062967,Maxima X,56.9452649,24.0653126,supermarket,,,Maxima Latvija,Maxima,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""22"", ""addr:postcode"": ""LV-1083"", ""addr:street"": ""Melnsila iela"", ""brand"": ""Maxima"", ""brand:wikidata"": ""Q1881222"", ""brand:wikipedia"": ""en:Maxima Group"", ""check_date"": ""2024-11-22"", ""name"": ""Maxima X"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""operator"": ""Maxima Latvija"", ""ref:LV:addr"": ""101134370"", ""shop"": ""supermarket"", ""website"": ""https://maxima.lv/""}"
node/11943070205,node,11943070205,Maxima XX,56.9447723,24.1716296,supermarket,,,Maxima Latvija,Maxima,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""46A"", ""addr:postcode"": ""LV-1035"", ""addr:street"": ""Nīcgales iela"", ""brand"": ""Maxima"", ""brand:wikidata"": ""Q1881222"", ""brand:wikipedia"": ""en:Maxima Group"", ""check_date"": ""2025-04-13"", ""diet:halal"": ""no"", ""diet:kosher"": ""no"", ""name"": ""Maxima XX"", ""opening_hours"": ""Mo-Sa 08:00-22:00;Su 09:00-22:00"", ""operator"": ""Maxima Latvija"", ""ref:LV:addr"": ""105527720"", ""shop"": ""supermarket"", ""website"": ""https://maxima.lv/""}"
node/11943088453,node,11943088453,Mego,56.9686838,24.0600815,supermarket,,,,Mego,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""27 k-1"", ""addr:postcode"": ""LV-1055"", ""addr:street"": ""Lidoņu iela"", ""brand"": ""Mego"", ""brand:wikidata"": ""Q16363314"", ""name"": ""Mego"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""ref:LV:addr"": ""103333374"", ""shop"": ""supermarket""}"
node/11952515500,node,11952515500,Rimi Mini,56.9470193,24.1188778,supermarket,,,,Rimi,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:floor"": ""1"", ""addr:housenumber"": ""2"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Stacijas laukums"", ""brand"": ""Rimi"", ""brand:wikidata"": ""Q3741108"", ""level"": ""0"", ""name"": ""Rimi Mini"", ""ref:LV:addr"": ""103426698"", ""shop"": ""supermarket""}"
node/12361479014,node,12361479014,Rimi Super,56.941263,24.1332334,supermarket,,,,Rimi,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""14"", ""addr:postcode"": ""LV-1003"", ""addr:street"": ""Firsa Sadovņikova iela"", ""brand"": ""Rimi"", ""brand:wikidata"": ""Q3741108"", ""check_date"": ""2025-12-29"", ""name"": ""Rimi Super"", ""opening_hours"": ""08:00-22:00"", ""payment:cash:machine"": ""yes"", ""ref:LV:addr"": ""101887945"", ""self_checkout"": ""yes"", ""shop"": ""supermarket""}"
node/12461272261,node,12461272261,Fix price,56.956048,24.1910878,supermarket,,,,Fix price,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""72"", ""addr:postcode"": ""LV-1082"", ""addr:street"": ""Dzelzavas iela"", ""brand"": ""Fix price"", ""check_date"": ""2025-05-09"", ""name"": ""Fix price"", ""opening_hours"": ""09:00-21:00"", ""ref:LV:addr"": ""101826896"", ""shop"": ""supermarket""}"
node/12520825070,node,12520825070,Rimi Hyper,56.9918434,24.165967,supermarket,,,,Rimi,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:floor"": ""1"", ""addr:housenumber"": ""6"", ""addr:postcode"": ""LV-1014"", ""addr:street"": ""Ķīšezera iela"", ""brand"": ""Rimi"", ""brand:wikidata"": ""Q3741108"", ""check_date"": ""2026-04-03"", ""level"": ""0"", ""name"": ""Rimi Hyper"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""payment:cash"": ""yes"", ""payment:cash:machine"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""phone"": ""+37120387492"", ""ref:LV:addr"": ""106267071"", ""shop"": ""supermarket"", ""website"": ""https://www.rimi.lv/"", ""wheelchair"": ""yes""}"
node/12573871287,node,12573871287,Fix price,56.9177455,24.172307,supermarket,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:floor"": ""1"", ""addr:housenumber"": ""250A"", ""addr:postcode"": ""LV-1063"", ""addr:street"": ""Latgales iela"", ""check_date"": ""2025-02-10"", ""level"": ""0"", ""name"": ""Fix price"", ""ref:LV:addr"": ""103108088"", ""shop"": ""supermarket""}"
node/12647519237,node,12647519237,Fix price,56.9571029,24.1340712,supermarket,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:floor"": ""2"", ""addr:housenumber"": ""25"", ""addr:postcode"": ""LV-1001"", ""addr:street"": ""Matīsa iela"", ""check_date"": ""2025-03-09"", ""level"": ""1"", ""name"": ""Fix price"", ""ref:LV:addr"": ""101112072"", ""shop"": ""supermarket""}"
node/12716908162,node,12716908162,Fix price,56.9440125,24.1156264,supermarket,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:floor"": ""2"", ""addr:housenumber"": ""5"", ""addr:postcode"": ""LV-1050"", ""addr:street"": ""Centrāltirgus iela"", ""name"": ""Fix price"", ""opening_hours"": ""08:00-19:00"", ""ref:LV:addr"": ""103322312"", ""shop"": ""supermarket""}"
node/12716908189,node,12716908189,Fix price,56.9614261,23.9995791,supermarket,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""132A"", ""addr:postcode"": ""LV-1069"", ""addr:street"": ""Kurzemes prospekts"", ""name"": ""Fix price"", ""opening_hours"": ""09:00-21:00"", ""ref:LV:addr"": ""104576005"", ""shop"": ""supermarket""}"
node/12787924976,node,12787924976,,56.9844161,24.2524884,supermarket,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""18"", ""addr:postcode"": ""LV-1024"", ""addr:street"": ""Braila iela"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""ref:LV:addr"": ""102615663"", ""shop"": ""supermarket""}"
node/12849292222,node,12849292222,Beta,57.0354355,24.0952991,supermarket,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""12"", ""addr:postcode"": ""LV-1015"", ""addr:street"": ""Kreimeņu iela"", ""name"": ""Beta"", ""opening_hours"": ""Mo-Su 09:00-22:00"", ""ref:LV:addr"": ""104577843"", ""shop"": ""supermarket""}"
node/12863957346,node,12863957346,Maxima XX,56.9896301,24.1671614,supermarket,,,Maxima Latvija,Maxima,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""1"", ""addr:postcode"": ""LV-1026"", ""addr:street"": ""Rusova iela"", ""branch"": ""Mežaparks"", ""brand"": ""Maxima"", ""brand:wikidata"": ""Q1881222"", ""brand:wikipedia"": ""en:Maxima Group"", ""check_date"": ""2025-11-23"", ""internet_access"": ""no"", ""level"": ""0"", ""name"": ""Maxima XX"", ""opening_hours"": ""07:00-23:00"", ""operator"": ""Maxima Latvija"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""phone"": ""+37128457102"", ""ref:LV:addr"": ""101982775"", ""shop"": ""supermarket"", ""website"": ""https://www.maxima.lv/"", ""wheelchair"": ""yes""}"
node/13145068752,node,13145068752,top!,56.9452705,24.2094109,supermarket,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""30"", ""addr:postcode"": ""LV-1021"", ""addr:street"": ""Andreja Saharova iela"", ""email"": ""top.riga.as30@madara89.lv"", ""image"": ""https://eveikalstop.azureedge.net/cms/e6619c50-dbda-49bd-8526-b3470086946f.jpg?v=638919654000595986"", ""name"": ""top!"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""payment:apple_pay"": ""yes"", ""payment:cards"": ""yes"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""payment:google_pay"": ""yes"", ""phone"": ""+371 22 472 643"", ""ref:LV:addr"": ""102940555"", ""shop"": ""supermarket"", ""start_date"": ""2025-08-28"", ""website"": ""https://etop.lv/""}"
node/13164883757,node,13164883757,Lidl,56.8948241,24.140412,supermarket,,,,Lidl,"{""addr:city"": ""Krustkalni"", ""addr:country"": ""LV"", ""addr:district"": ""Ķekavas novads"", ""addr:housenumber"": ""2"", ""addr:postcode"": ""LV-2111"", ""addr:street"": ""Mežmalas iela"", ""addr:subdistrict"": ""Ķekavas pagasts"", ""brand"": ""Lidl"", ""brand:wikidata"": ""Q151954"", ""name"": ""Lidl"", ""ref:LV:addr"": ""106287501"", ""shop"": ""supermarket""}"
node/13275420688,node,13275420688,Rimi Super,56.9679016,24.1190347,supermarket,,,,Rimi,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""17"", ""addr:postcode"": ""LV-1013"", ""addr:street"": ""Skanstes iela"", ""brand"": ""Rimi"", ""brand:wikidata"": ""Q3741108"", ""check_date"": ""2025-11-02"", ""name"": ""Rimi Super"", ""ref:LV:addr"": ""101996270"", ""shop"": ""supermarket""}"
node/13388333537,node,13388333537,Mall,56.9035783,24.1032532,mall,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""46"", ""addr:postcode"": ""LV-1058"", ""addr:street"": ""Līvciema iela"", ""check_date"": ""2025-12-19"", ""name"": ""Mall"", ""ref:LV:addr"": ""104960430"", ""shop"": ""mall""}"
node/13388333538,node,13388333538,Mall,56.9029129,24.0946882,mall,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""2"", ""addr:postcode"": ""LV-1058"", ""addr:street"": ""Dižozolu iela"", ""check_date"": ""2025-12-19"", ""name"": ""Mall"", ""ref:LV:addr"": ""102014675"", ""shop"": ""mall""}"
node/13503902091,node,13503902091,Mego,56.9029502,24.0950633,supermarket,,,,Mego,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""2"", ""addr:postcode"": ""LV-1058"", ""addr:street"": ""Dižozolu iela"", ""brand"": ""Mego"", ""brand:wikidata"": ""Q16363314"", ""brand:wikipedia"": ""lv:Mego"", ""name"": ""Mego"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""ref:LV:addr"": ""102014675"", ""shop"": ""supermarket""}"
node/13509497975,node,13509497975,Maxima XX,56.9083648,24.0812864,supermarket,,,Maxima Latvija,Maxima,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""113"", ""addr:postcode"": ""LV-1058"", ""addr:street"": ""Vienības gatve"", ""brand"": ""Maxima"", ""brand:wikidata"": ""Q1881222"", ""brand:wikipedia"": ""en:Maxima Group"", ""name"": ""Maxima XX"", ""opening_hours"": ""Mo-Sa 08:00-23:00; Su 09:00-23:00"", ""operator"": ""Maxima Latvija"", ""phone"": ""+371 67808678"", ""ref:LV:addr"": ""104534923"", ""shop"": ""supermarket"", ""toilets"": ""yes"", ""toilets:access"": ""customers"", ""toilets:wheelchair"": ""yes"", ""website"": ""https://maxima.lv/"", ""wheelchair"": ""yes""}"
